customer_id,first_name,last_name,email,state,acquisition_channel,signup_date,is_subscriber,email_opt_in,date_of_birth
C000263,Betty,Ramirez,betty.ramirez460@icloud.com,IL,paid_social,2023-03-31,True,False,1983-12-25
C000264,Donna,Clark,donna.clark398@gmail.com,NV,email,2023-01-13,False,True,1977-09-04
C000265,Janet,Harris,janet.harris174@yahoo.com,CA,paid_search,2023-06-23,False,True,1989-02-10
C000266,Joshua,Walker,joshua.walker802@gmail.com,GA,paid_search,2024-03-07,False,True,1974-07-15
C000267,Ryan,Miller,ryan.miller139@outlook.com,PA,organic_search,2023-07-20,False,True,1986-10-13
C000268,Kevin,Ramirez,kevin.ramirez836@yahoo.com,OR,paid_search,2024-03-26,False,True,1994-04-13
C000269,Kenneth,Jackson,kenneth.jackson753@icloud.com,NY,organic_social,2024-02-12,False,True,1984-07-04
C000270,Joseph,Torres,joseph.torres205@yahoo.com,MI,email,2024-01-09,False,True,1970-04-07
C000271,Jeffrey,Jackson,jeffrey.jackson852@gmail.com,FL,direct,2023-08-03,False,True,1973-03-12
C000272,Donald,Taylor,donald.taylor675@yahoo.com,CA,email,2023-11-07,False,False,1980-05-15
C000273,Jonathan,Allen,jonathan.allen946@icloud.com,NY,paid_social,2024-02-15,False,False,1978-01-21
C000274,Jessica,Roberts,jessica.roberts255@outlook.com,IL,organic_search,2023-03-29,False,True,1972-03-30
C000275,Kevin,Ramirez,kevin.ramirez109@gmail.com,AZ,organic_search,2024-02-14,False,True,1971-04-17
C000276,Cynthia,White,cynthia.white401@icloud.com,CO,direct,2023-08-15,False,True,2000-07-14
C000277,Jessica,Jackson,jessica.jackson426@gmail.com,CA,organic_search,2024-05-09,False,True,1981-12-11
C000278,Eric,Walker,eric.walker357@icloud.com,WA,organic_search,2023-07-31,False,True,1999-08-04
C000279,John,Perez,john.perez664@gmail.com,TX,organic_search,2023-04-28,True,True,1994-02-26
C000280,Emma,Ramirez,emma.ramirez982@icloud.com,TX,paid_search,2023-12-05,False,True,1982-07-23
C000281,Patricia,Mitchell,patricia.mitchell629@yahoo.com,CA,paid_social,2024-02-10,False,True,1989-08-22
C000282,Pamela,Miller,pamela.miller819@yahoo.com,CA,paid_search,2023-03-06,False,True,1979-03-28
C000283,Samantha,Lee,samantha.lee612@icloud.com,NY,email,2024-06-24,False,False,1974-10-21
C000284,Gregory,Rivera,gregory.rivera820@outlook.com,OR,referral,2023-06-26,False,True,1990-10-19
C000285,Joseph,Lopez,joseph.lopez383@yahoo.com,CA,paid_social,2023-11-09,False,True,1993-07-16
C000286,Samantha,Wright,samantha.wright711@yahoo.com,CA,paid_social,2024-05-13,False,True,1982-02-24
C000287,Melissa,Smith,melissa.smith497@yahoo.com,IL,organic_search,2023-02-24,False,True,1982-10-24
C000288,Sharon,Rivera,sharon.rivera861@icloud.com,AZ,email,2024-05-18,True,True,1990-01-24
C000289,Jonathan,Jackson,jonathan.jackson173@icloud.com,WA,paid_social,2023-08-19,False,True,1975-12-16
C000290,Paul,Roberts,paul.roberts557@outlook.com,AZ,paid_social,2023-04-27,False,True,1991-07-14
C000291,Jessica,Mitchell,jessica.mitchell850@yahoo.com,WA,paid_search,2024-03-11,False,True,1998-04-22
C000292,Sarah,Roberts,sarah.roberts832@yahoo.com,OR,organic_search,2024-03-25,False,False,1974-11-15
C000293,Nancy,Flores,nancy.flores143@yahoo.com,IL,direct,2024-03-14,False,True,1975-06-12
C000294,Carol,Rivera,carol.rivera300@outlook.com,CO,paid_social,2023-06-22,False,False,1997-03-20
C000295,Edward,Brown,edward.brown284@yahoo.com,NY,email,2023-05-19,True,True,1971-01-23
C000296,Gary,Martinez,gary.martinez592@outlook.com,CA,email,2024-02-07,False,False,1997-12-10
C000297,Shirley,Mitchell,shirley.mitchell285@outlook.com,IL,paid_social,2024-02-17,False,False,1969-04-12
C000298,Maria,Robinson,maria.robinson651@outlook.com,FL,direct,2023-04-06,False,False,1991-10-11
C000299,Paul,Lee,paul.lee849@outlook.com,IL,paid_search,2024-05-21,False,True,1986-12-26
C000300,Jennifer,Miller,jennifer.miller642@icloud.com,TX,organic_search,2023-02-19,False,True,1981-12-17
C000301,Frank,Rodriguez,frank.rodriguez904@outlook.com,NY,organic_search,2023-07-27,False,True,1990-05-09
C000302,Deborah,Nelson,deborah.nelson926@yahoo.com,GA,organic_search,2023-03-26,False,False,1981-12-29
C000303,Alexander,Miller,alexander.miller2@yahoo.com,OR,email,2023-04-04,True,True,1970-01-26
C000304,Sarah,Ramirez,sarah.ramirez711@yahoo.com,CA,paid_social,2023-12-18,False,False,1997-05-08
C000305,Deborah,Martin,deborah.martin141@icloud.com,CA,direct,2023-11-17,False,False,1995-06-27
C000306,Anna,Torres,anna.torres9@yahoo.com,MA,paid_social,2023-03-12,False,True,1982-09-28
C000307,Sandra,Garcia,sandra.garcia919@gmail.com,NY,organic_search,2024-03-29,True,True,1995-12-27
C000308,Emily,Adams,emily.adams87@yahoo.com,IL,paid_social,2023-09-11,False,False,1970-09-27
C000309,Raymond,Martin,raymond.martin211@yahoo.com,CA,email,2023-01-28,False,False,1990-05-10
C000310,Stephanie,Davis,stephanie.davis247@icloud.com,CA,organic_search,2024-05-21,True,True,1988-03-16
C000311,Stephanie,Torres,stephanie.torres431@outlook.com,NV,paid_social,2023-05-16,True,True,1975-01-15
C000312,Mary,Taylor,mary.taylor221@gmail.com,FL,referral,2023-03-11,False,True,1969-03-29
C000313,Sharon,Ramirez,sharon.ramirez719@icloud.com,MA,organic_search,2024-05-28,False,True,1988-07-09
C000314,Shirley,Wilson,shirley.wilson998@yahoo.com,MA,paid_social,2023-03-22,False,False,1970-09-08
C000315,Michelle,Hall,michelle.hall448@yahoo.com,WA,paid_social,2023-03-09,True,True,1987-04-30
C000316,Sarah,Smith,sarah.smith725@yahoo.com,CO,organic_search,2023-06-29,True,False,1969-03-05
C000317,Nancy,White,nancy.white130@outlook.com,NY,organic_search,2023-09-23,True,True,1978-03-31
C000318,Kimberly,Rivera,kimberly.rivera999@gmail.com,CA,paid_social,2023-03-07,False,False,1993-09-16
C000319,Christopher,Taylor,christopher.taylor792@gmail.com,CA,referral,2024-01-12,False,False,2001-12-06
C000320,Mary,Thomas,mary.thomas48@icloud.com,TX,paid_search,2023-02-15,False,False,1999-07-22
C000321,Mark,Lee,mark.lee255@icloud.com,VA,referral,2024-03-05,False,True,1996-11-01
C000322,Gregory,Brown,gregory.brown184@yahoo.com,MI,direct,2024-05-29,False,True,1981-07-24
C000323,Michelle,Lee,michelle.lee89@icloud.com,IL,organic_search,2023-10-17,False,True,1973-11-16
C000324,Kathleen,White,kathleen.white606@icloud.com,GA,organic_social,2023-09-06,False,True,1990-09-13
C000325,James,Clark,james.clark25@yahoo.com,OR,paid_social,2023-06-04,False,True,1986-05-31
C000326,Raymond,Harris,raymond.harris870@outlook.com,TX,organic_search,2023-01-02,False,True,1998-05-02
C000327,Catherine,Moore,catherine.moore96@gmail.com,CO,referral,2023-05-26,False,True,1984-09-15
C000328,Heather,Garcia,heather.garcia595@gmail.com,FL,paid_social,2024-04-14,False,True,1999-07-05
C000329,Raymond,Rodriguez,raymond.rodriguez243@outlook.com,VA,paid_search,2024-03-21,False,True,1987-08-08
C000330,Cynthia,Moore,cynthia.moore240@gmail.com,CA,organic_search,2023-11-22,True,True,1981-09-28
C000331,Kenneth,Clark,kenneth.clark124@outlook.com,NY,organic_social,2024-04-22,False,True,1996-12-11
C000332,Christopher,Baker,christopher.baker312@gmail.com,CA,organic_search,2023-04-03,False,True,1985-04-24
C000333,Shirley,Brown,shirley.brown694@outlook.com,CA,paid_search,2024-02-10,False,True,1981-11-04
C000334,Richard,Robinson,richard.robinson105@yahoo.com,TX,organic_search,2023-09-13,True,True,1983-09-30
C000335,Janet,Green,janet.green961@gmail.com,VA,paid_social,2024-01-17,False,True,1999-03-03
C000336,Samuel,Lewis,samuel.lewis829@yahoo.com,VA,organic_search,2023-07-22,False,True,1980-11-22
C000337,Nancy,Torres,nancy.torres444@icloud.com,FL,paid_social,2023-02-21,False,True,1992-10-05
C000338,Emily,Lewis,emily.lewis905@yahoo.com,TX,organic_search,2023-10-09,False,True,1983-04-22
C000339,Linda,Garcia,linda.garcia287@icloud.com,OH,organic_search,2024-05-05,False,True,1974-01-24
C000340,Timothy,Rivera,timothy.rivera368@icloud.com,TN,paid_social,2023-01-20,False,True,1983-08-25
C000341,Betty,Johnson,betty.johnson327@yahoo.com,NY,organic_search,2023-10-04,False,False,1980-08-12
C000342,Melissa,Roberts,melissa.roberts599@yahoo.com,NY,paid_social,2024-06-26,True,False,1999-12-29
C000343,Pamela,Harris,pamela.harris364@yahoo.com,VA,organic_search,2023-08-13,False,True,1975-02-04
C000344,Alexander,Hall,alexander.hall361@yahoo.com,NV,paid_social,2023-01-29,False,False,1979-01-06
C000345,Daniel,Young,daniel.young39@gmail.com,CA,organic_search,2023-11-13,False,True,1987-01-01
C000346,Thomas,Perez,thomas.perez735@yahoo.com,NY,referral,2023-07-26,False,True,1975-04-08
C000347,Joseph,King,joseph.king882@outlook.com,MI,organic_social,2023-05-26,False,True,1996-11-18
C000348,Joshua,Lee,joshua.lee140@yahoo.com,MA,email,2023-12-11,False,True,1987-09-23
C000349,Alexander,Scott,alexander.scott711@outlook.com,TX,paid_search,2023-06-28,False,True,1970-08-15
C000350,Thomas,Lopez,thomas.lopez747@gmail.com,FL,organic_social,2023-10-29,False,False,1976-05-21
C000351,Betty,Hill,betty.hill326@yahoo.com,NY,paid_social,2023-02-03,True,True,1985-07-20
C000352,Nancy,Green,nancy.green907@gmail.com,GA,direct,2023-11-24,False,True,2001-05-27
C000353,Anthony,Thomas,anthony.thomas710@gmail.com,GA,paid_search,2023-09-29,False,True,1982-02-07
C000354,Nancy,Clark,nancy.clark505@icloud.com,VA,paid_search,2024-03-05,False,False,1976-04-06
C000355,Christopher,Lewis,christopher.lewis76@gmail.com,MI,paid_search,2023-08-19,False,True,1994-01-06
C000356,Christopher,Campbell,christopher.campbell77@gmail.com,TN,paid_search,2024-01-20,False,True,1982-09-21
C000357,Katherine,Ramirez,katherine.ramirez161@gmail.com,TX,organic_search,2023-06-18,False,True,1969-02-02
C000358,Raymond,Jackson,raymond.jackson305@yahoo.com,CO,organic_search,2023-09-29,False,True,1999-04-25
C000359,James,Ramirez,james.ramirez90@outlook.com,WA,direct,2024-01-05,False,True,1992-09-29
C000360,Samantha,Jackson,samantha.jackson84@icloud.com,FL,direct,2023-06-24,False,True,1971-11-04
C000361,Susan,Adams,susan.adams558@icloud.com,FL,organic_search,2023-09-29,False,True,1989-12-13
C000362,Kathleen,Taylor,kathleen.taylor232@outlook.com,CA,paid_social,2024-03-26,True,True,1977-12-17
C000363,Virginia,Anderson,virginia.anderson567@gmail.com,FL,direct,2024-02-28,False,True,1980-11-16
C000364,Jacob,Martin,jacob.martin81@icloud.com,CO,referral,2023-08-30,False,False,1976-01-16
C000365,Sarah,Carter,sarah.carter460@yahoo.com,TX,email,2023-05-31,True,True,1997-11-30
C000366,Margaret,Green,margaret.green152@outlook.com,VA,paid_search,2024-03-21,False,True,1977-04-12
C000367,Stephen,Lee,stephen.lee878@outlook.com,CA,paid_social,2024-02-11,False,True,1975-10-10
C000368,Sharon,Davis,sharon.davis425@yahoo.com,AZ,organic_search,2024-06-19,False,False,1997-09-29
C000369,Andrew,Wright,andrew.wright902@outlook.com,MA,referral,2023-04-14,False,True,1980-01-30
C000370,Daniel,Moore,daniel.moore413@yahoo.com,FL,email,2023-02-08,False,True,1986-04-02
C000371,Michael,Mitchell,michael.mitchell487@outlook.com,NY,organic_search,2023-09-01,True,True,1979-08-19
C000372,Ashley,Rodriguez,ashley.rodriguez308@icloud.com,GA,direct,2023-04-11,False,True,1997-04-15
C000373,Jeffrey,Wilson,jeffrey.wilson936@icloud.com,OH,email,2023-07-12,False,False,1978-06-06
C000374,William,Martin,william.martin727@icloud.com,OH,organic_search,2023-06-12,False,True,1992-10-24
C000375,Linda,Thomas,linda.thomas34@icloud.com,TX,organic_search,2023-07-25,False,True,1980-10-03
C000376,Ronald,Green,ronald.green946@gmail.com,WA,email,2024-06-01,False,True,1981-02-22
C000377,Brian,Hernandez,brian.hernandez858@outlook.com,NY,email,2023-12-25,False,True,1994-09-09
C000378,Mark,Adams,mark.adams231@yahoo.com,CA,paid_search,2023-08-08,False,False,1971-01-06
C000379,Jacob,Rodriguez,jacob.rodriguez663@yahoo.com,VA,email,2023-01-10,True,True,1969-03-22
C000380,Jason,Harris,jason.harris873@outlook.com,NY,paid_social,2023-10-09,False,True,1973-10-24
C000381,Justin,Miller,justin.miller8@outlook.com,NY,paid_social,2024-02-11,False,True,1980-07-09
C000382,Amanda,Moore,amanda.moore656@outlook.com,GA,direct,2023-03-07,False,False,1987-10-17
C000383,Lisa,King,lisa.king784@yahoo.com,VA,referral,2023-07-12,False,True,1971-11-30
C000384,Janet,Rodriguez,janet.rodriguez739@gmail.com,TX,email,2023-11-24,False,True,1984-06-30
C000385,Justin,Rivera,justin.rivera586@yahoo.com,OR,paid_search,2023-02-06,False,True,1979-10-11
C000386,Nicholas,Martin,nicholas.martin866@yahoo.com,TX,direct,2024-01-03,False,True,1996-04-13
C000387,Patrick,Scott,patrick.scott782@yahoo.com,MA,organic_social,2023-09-22,False,True,1991-09-21
C000388,Sharon,Perez,sharon.perez381@outlook.com,CA,paid_social,2023-11-11,False,True,1973-06-03
C000389,Jacob,Gonzalez,jacob.gonzalez513@gmail.com,NY,direct,2023-03-14,False,True,1994-06-14
C000390,Margaret,Perez,margaret.perez420@icloud.com,TX,organic_search,2023-05-21,False,True,1986-06-25
C000391,Kenneth,Green,kenneth.green60@gmail.com,NC,paid_social,2023-07-01,False,True,1994-05-29
C000392,Susan,Rodriguez,susan.rodriguez630@icloud.com,NJ,email,2024-05-16,False,True,2000-09-11
C000393,Margaret,Campbell,margaret.campbell383@gmail.com,CO,referral,2024-06-30,False,True,2002-04-30
C000394,Mark,Hall,mark.hall899@outlook.com,NY,paid_social,2023-09-12,True,True,1999-08-30
C000395,Donna,Robinson,donna.robinson746@outlook.com,CA,paid_social,2023-11-02,False,False,1979-11-12
C000396,Matthew,Hernandez,matthew.hernandez971@icloud.com,NV,organic_search,2024-01-03,False,True,2001-01-14
C000397,Nancy,Davis,nancy.davis376@gmail.com,NC,paid_search,2024-05-31,False,True,1975-10-16
C000398,Raymond,Miller,raymond.miller670@gmail.com,CA,paid_social,2023-02-19,True,True,1969-09-01
C000399,Anthony,Hall,anthony.hall703@gmail.com,OR,paid_search,2023-06-06,False,True,1974-04-12
C000400,Sharon,Miller,sharon.miller524@gmail.com,WA,paid_search,2023-05-21,False,True,1989-08-09
C000401,Margaret,Thompson,margaret.thompson721@icloud.com,TX,paid_social,2024-06-19,True,False,1987-08-27
C000402,James,Smith,james.smith688@gmail.com,OR,referral,2023-08-29,False,True,1997-08-20
C000403,Barbara,Campbell,barbara.campbell741@gmail.com,WA,referral,2024-06-07,False,False,1990-08-08
C000404,Michael,Miller,michael.miller833@yahoo.com,FL,referral,2024-04-20,False,True,1983-03-18
C000405,Richard,Carter,richard.carter912@gmail.com,NY,paid_social,2023-04-29,True,False,1973-06-13
C000406,Maria,Garcia,maria.garcia382@outlook.com,NJ,organic_search,2023-10-02,False,True,1984-06-19
C000407,Sharon,Adams,sharon.adams908@yahoo.com,CA,organic_search,2024-05-04,False,False,1995-03-17
C000408,Sharon,Nguyen,sharon.nguyen495@icloud.com,NY,organic_search,2023-04-17,False,True,1970-08-09
C000409,Amy,Young,amy.young116@icloud.com,CA,paid_social,2023-05-14,True,False,1977-11-03
C000410,Rachel,Perez,rachel.perez532@gmail.com,WA,paid_social,2023-08-18,False,True,1972-11-15
C000411,Lisa,Scott,lisa.scott914@gmail.com,CO,organic_search,2024-01-30,False,True,1979-11-09
C000412,Barbara,Carter,barbara.carter504@outlook.com,CA,paid_search,2023-06-19,False,True,1972-08-15
C000413,Rebecca,Thomas,rebecca.thomas81@icloud.com,CA,paid_social,2024-01-23,False,True,1987-11-25
C000414,Angela,Mitchell,angela.mitchell670@gmail.com,CO,organic_search,2023-05-02,False,True,1997-04-09
C000415,Shirley,Scott,shirley.scott212@icloud.com,CA,organic_social,2023-11-08,False,True,1981-06-26
C000416,Emma,Roberts,emma.roberts635@icloud.com,WA,email,2023-12-06,False,True,1972-05-22
C000417,James,Perez,james.perez364@outlook.com,CA,paid_social,2023-08-16,False,False,1979-07-21
C000418,Catherine,Mitchell,catherine.mitchell739@icloud.com,TX,organic_search,2023-05-24,False,False,1983-10-14
C000419,Ryan,Gonzalez,ryan.gonzalez734@outlook.com,MN,organic_search,2023-08-09,False,False,1975-03-17
C000420,Cynthia,Robinson,cynthia.robinson675@yahoo.com,CO,organic_search,2023-05-07,True,True,1975-02-12
C000421,Shirley,Roberts,shirley.roberts944@yahoo.com,CA,organic_search,2024-05-09,True,True,1975-03-07
C000422,Nicholas,Harris,nicholas.harris429@yahoo.com,NJ,paid_search,2023-11-26,False,True,1995-12-08
C000423,Edward,Hill,edward.hill717@outlook.com,NY,direct,2023-05-22,False,True,1976-07-28
C000424,Margaret,Wilson,margaret.wilson640@outlook.com,CA,email,2023-08-11,False,True,1993-08-25
C000425,Brenda,Hall,brenda.hall653@outlook.com,IL,email,2024-05-30,False,True,1972-07-02
C000426,Gregory,Mitchell,gregory.mitchell916@outlook.com,CA,referral,2024-03-03,False,True,1985-02-06
C000427,Michael,Nelson,michael.nelson58@yahoo.com,NV,paid_search,2023-05-29,False,True,1994-11-08
C000428,Frank,Jackson,frank.jackson209@gmail.com,MA,paid_search,2023-03-05,False,True,1975-12-27
C000429,Heather,Adams,heather.adams575@icloud.com,NC,paid_search,2023-08-18,False,True,1971-11-02
C000430,Timothy,Harris,timothy.harris427@outlook.com,TX,organic_search,2023-02-18,True,False,1981-04-10
C000431,Samantha,Rivera,samantha.rivera727@outlook.com,IL,direct,2023-08-19,False,False,1992-12-19
C000432,Cynthia,Lopez,cynthia.lopez700@gmail.com,FL,paid_social,2023-10-29,True,True,1976-11-15
C000433,Thomas,Hernandez,thomas.hernandez599@outlook.com,MN,organic_search,2023-09-28,False,True,1987-04-15
C000434,Benjamin,Flores,benjamin.flores864@outlook.com,NY,paid_social,2023-02-22,False,False,1986-11-26
C000435,Mark,Lopez,mark.lopez534@gmail.com,FL,paid_social,2024-06-22,True,True,1992-12-02
C000436,Kevin,White,kevin.white301@yahoo.com,WA,organic_social,2023-12-06,False,True,1972-10-26
C000437,Joseph,Nelson,joseph.nelson355@icloud.com,TN,paid_search,2023-01-10,False,True,1999-04-03
C000438,Timothy,Davis,timothy.davis396@outlook.com,TN,paid_social,2023-11-25,False,False,1985-02-04
C000439,Shirley,Lewis,shirley.lewis499@gmail.com,NY,paid_search,2024-06-10,False,True,1998-02-25
C000440,Jonathan,Wright,jonathan.wright8@gmail.com,TX,organic_search,2023-06-21,False,True,1996-10-28
C000441,Jonathan,Hall,jonathan.hall900@icloud.com,AZ,email,2023-07-30,False,True,1980-12-29
C000442,Robert,Garcia,robert.garcia76@gmail.com,CA,organic_search,2023-12-06,False,False,1990-05-06
C000443,Stephanie,Lewis,stephanie.lewis646@icloud.com,CO,paid_social,2024-02-22,True,True,1974-06-03
C000444,Heather,Nguyen,heather.nguyen47@gmail.com,NY,paid_search,2023-03-06,False,True,1973-12-26
C000445,Andrew,Carter,andrew.carter949@icloud.com,CA,paid_search,2023-03-30,False,True,1991-05-25
C000446,Heather,Sanchez,heather.sanchez816@outlook.com,TN,paid_social,2023-05-20,True,False,1968-09-06
C000447,Mary,Scott,mary.scott896@yahoo.com,CO,paid_social,2024-01-18,True,False,1988-05-24
C000448,Heather,Mitchell,heather.mitchell926@outlook.com,PA,organic_search,2023-08-04,False,True,1993-05-09
C000449,Brandon,Taylor,brandon.taylor199@gmail.com,PA,organic_search,2023-08-15,False,False,1977-01-06
C000450,Samuel,Scott,samuel.scott75@outlook.com,TX,email,2024-04-17,False,True,1987-06-21
C000451,Thomas,Nelson,thomas.nelson672@yahoo.com,TN,organic_search,2024-01-01,False,True,1981-10-20
C000452,Brandon,Nelson,brandon.nelson314@yahoo.com,NY,paid_social,2023-12-03,False,True,2001-09-20
C000453,Dorothy,Anderson,dorothy.anderson730@icloud.com,OR,paid_search,2023-11-17,False,True,1980-05-13
C000454,Cynthia,Thompson,cynthia.thompson794@outlook.com,CA,paid_social,2024-04-18,True,True,1996-01-13
C000455,Kimberly,Campbell,kimberly.campbell908@gmail.com,PA,email,2023-07-21,False,True,1975-06-20
C000456,Virginia,Wilson,virginia.wilson929@gmail.com,NV,paid_social,2024-02-19,False,True,1995-06-26
C000457,Ronald,Anderson,ronald.anderson913@outlook.com,CA,organic_search,2024-01-10,False,True,2001-07-26
C000458,Brandon,Baker,brandon.baker170@yahoo.com,MA,organic_search,2023-09-02,True,False,1968-11-06
C000459,Melissa,Williams,melissa.williams225@icloud.com,TX,paid_search,2024-05-10,False,True,1979-02-21
